city,state,zipcode,address,price,bedrooms,bathrooms,property_size (sqr ft)
AUSTIN,TX,78738,18624 RIO CHAMA LN,668588.0,4,3.0,3113.0
AUSTIN,TX,78738,18628 RIO CHAMA LN,840420.0,5,4.0,3563.0
AUSTIN,TX,78738,18632 RIO CHAMA LN,721605.0,4,3.0,3188.0
AUSTIN,TX,78738,8309 VERDE MESA CV,2274286.0,4,6.0,5402.0
THE HILLS,TX,78738,9 HIGHTRAIL WAY,986886.0,3,2.0,3130.0
THE HILLS,TX,78738,29 WINGREEN LOOP,1160918.0,4,4.0,3913.0
THE HILLS,TX,78738,27 WINGREEN LOOP,1189612.0,4,4.0,3929.0
BEE CAVE,TX,78738,16004 CINCA TERRA DR,624419.0,3,2.0,2459.0
AUSTIN,TX,78738,16001 CINCA TERRA DR,802707.0,5,4.0,3629.0
BEE CAVE,TX,78738,16017 LA ROSA DR,972011.0,5,3.0,5091.0
BEE CAVE,TX,78738,13511 GOLDEN WAVE LOOP # 36,860337.0,3,2.0,2321.0
AUSTIN,TX,78738,18601 AMBERG PL,720803.0,4,3.0,3543.0
AUSTIN,TX,78738,5913 GUNNISON TURN RD,780440.0,4,3.0,3458.0
LAKEWAY,TX,78738,1104 CRESTONE STREAM DR,1695100.0,5,4.0,5682.0
AUSTIN,TX,78738,205 RINGTAIL STREAM DR,1728482.0,4,3.0,4584.0
AUSTIN,TX,78738,203 RINGTAIL STREAM DR,1620509.0,4,3.0,4370.0
LAKEWAY,TX,78738,202 RINGTAIL STREAM DR,1717000.0,5,3.0,4325.0
AUSTIN,TX,78738,206 RINGTAIL STREAM DR,1693413.0,4,3.0,4110.0
LAKEWAY,TX,78738,208 RINGTAIL STREAM DR,1700282.0,4,4.0,5413.0
LAKEWAY,TX,78738,210 RINGTAIL STREAM DR,1432003.0,3,4.0,3429.0
LAKEWAY,TX,78738,212 RINGTAIL STREAM DR,1785932.0,4,3.0,4866.0
AUSTIN,TX,78738,302 RINGTAIL STREAM DR,1698339.0,4,3.0,4640.0
LAKEWAY,TX,78738,310 RINGTAIL STREAM DR,1322624.0,3,4.0,3412.0
AUSTIN,TX,78738,312 RINGTAIL STREAM DR,1353704.0,4,3.0,4101.0
AUSTIN,TX,78738,314 RINGTAIL STREAM DR,1363304.0,3,3.0,3393.0
LAKEWAY,TX,78738,316 RINGTAIL STREAM DR,1594752.0,3,3.0,4006.0
AUSTIN,TX,78738,320 RINGTAIL STREAM DR,1270794.0,4,3.0,3728.0
AUSTIN,TX,78738,322 RINGTAIL STREAM DR,1828467.0,4,4.0,5031.0
AUSTIN,TX,78738,326 RINGTAIL STREAM DR,1866355.0,4,4.0,5182.0
LAKEWAY,TX,78738,328 RINGTAIL STREAM DR,1598652.0,4,3.0,4560.0
LAKEWAY,TX,78738,325 RINGTAIL STREAM DR,1391450.0,3,4.0,3245.0
LAKEWAY,TX,78738,323 RINGTAIL STREAM DR,1505901.0,3,2.0,3763.0
AUSTIN,TX,78738,321 RINGTAIL STREAM DR,1173645.0,4,3.0,3181.0
AUSTIN,TX,78738,315 RINGTAIL STREAM DR,1236098.0,4,3.0,3666.0
LAKEWAY,TX,78738,307 RINGTAIL STREAM DR,1236774.0,3,3.0,3155.0
LAKEWAY,TX,78738,305 RINGTAIL STREAM DR,1229128.0,3,4.0,3287.0
LAKEWAY,TX,78738,301 RINGTAIL STREAM DR,1768371.0,4,3.0,5159.0
LAKEWAY,TX,78738,302 SWEET GRASS LN,1805085.0,4,3.0,4849.0
LAKEWAY,TX,78738,306 SWEET GRASS LN,1561474.0,4,3.0,6589.0
LAKEWAY,TX,78738,308 SWEET GRASS LN,1526135.0,5,3.0,3864.0
AUSTIN,TX,78738,310 SWEET GRASS LN,1672741.0,4,4.0,4606.0
AUSTIN,TX,78738,8509 SPRINGDALE RIDGE DR,2589093.0,5,4.0,5390.0
AUSTIN,TX,78738,8508 SPRINGDALE RIDGE DR,2172695.0,3,3.0,4594.0
AUSTIN,TX,78738,8516 SPRINGDALE RIDGE DR,1657775.0,3,3.0,1192.0
AUSTIN,TX,78738,143 CARTWHEEL BND # 31,585403.0,3,2.0,2367.0
AUSTIN,TX,78738,141 CARTWHEEL BND # 32,575167.0,3,2.0,2251.0
AUSTIN,TX,78738,139 CARTWHEEL BND # 33,505326.0,3,2.0,1933.0
AUSTIN,TX,78738,137 CARTWHEEL BND # 34,501153.0,3,2.0,1926.0
AUSTIN,TX,78738,6609 DAVENPORT DIVIDE RD,980000.0,4,3.0,3535.0
AUSTIN,TX,78738,6613 DAVENPORT DIVIDE RD,1401482.0,4,4.0,4923.0
AUSTIN,TX,78738,6701 DAVENPORT DIVIDE RD,1334129.0,4,4.0,4746.0
AUSTIN,TX,78738,6705 DAVENPORT DIVIDE RD,1386628.0,5,5.0,5309.0
AUSTIN,TX,78738,6709 DAVENPORT DIVIDE RD,1218567.0,4,4.0,4923.0
AUSTIN,TX,78738,6713 DAVENPORT DIVIDE RD,1220696.0,4,3.0,3995.0
AUSTIN,TX,78738,6717 DAVENPORT DIVIDE RD,1315850.0,4,4.0,4535.0
AUSTIN,TX,78738,6801 DAVENPORT DIVIDE RD,1017354.0,4,3.0,3428.0
AUSTIN,TX,78738,18112 HEARD LOOP,1073216.0,4,3.0,3500.0
AUSTIN,TX,78738,18100 HEARD LOOP,1133000.0,5,5.0,5054.0
AUSTIN,TX,78738,18012 HEARD LOOP,1285696.0,4,3.0,4565.0
AUSTIN,TX,78738,18016 HEARD LOOP,1112749.0,4,3.0,4361.0
AUSTIN,TX,78738,6708 DAVENPORT DIVIDE RD,1263494.0,5,4.0,4896.0
BEE CAVES,TX,78738,15832 DE FORTUNA DR,901263.0,4,3.0,3852.0
AUSTIN,TX,78738,5701 SIRAGUSA DR,556585.0,3,2.0,2429.0
BEE CAVE,TX,78738,5645 SIRAGUSA DR,601408.0,4,2.0,2630.0
BEE CAVE,TX,78738,5641 SIRAGUSA DR,774012.0,4,2.0,3234.0
BEE CAVE,TX,78738,5637 SIRAGUSA DR,674597.0,4,3.0,2676.0
AUSTIN,TX,78738,5633 SIRAGUSA DR,804216.0,5,3.0,3925.0
AUSTIN,TX,78738,5629 SIRAGUSA DR,912781.0,5,3.0,4457.0
BEE CAVE,TX,78738,5625 SIRAGUSA DR,613224.0,4,3.0,2676.0
AUSTIN,TX,78738,5621 SIRAGUSA DR,680727.0,3,2.0,2747.0
BEE CAVE,TX,78738,5617 SIRAGUSA DR,828530.0,4,2.0,3600.0
BEE CAVE,TX,78738,5609 SIRAGUSA DR,995889.0,5,3.0,4343.0
AUSTIN,TX,78738,5605 SIRAGUSA DR,711180.0,3,2.0,3016.0
BEE CAVE,TX,78738,15900 VILLA FRONTERA DR,715037.0,4,2.0,3299.0
AUSTIN,TX,78738,15904 VILLA FRONTERA DR,640082.0,4,2.0,2708.0
AUSTIN,TX,78738,15908 VILLA FRONTERA DR,527124.0,3,2.0,2310.0
AUSTIN,TX,78738,15912 VILLA FRONTERA DR,809233.0,5,3.0,4083.0
BEE CAVE,TX,78738,15916 VILLA FRONTERA DR,708960.0,6,3.0,3180.0
AUSTIN,TX,78738,16000 VILLA FRONTERA DR,732440.0,4,2.0,3381.0
BEE CAVE,TX,78738,16004 VILLA FRONTERA DR,916162.0,6,4.0,4192.0
BEE CAVE,TX,78738,16008 VILLA FRONTERA DR,867419.0,5,3.0,4095.0
BEE CAVE,TX,78738,16020 VILLA FRONTERA DR,697402.0,4,3.0,2676.0
BEE CAVE,TX,78738,16024 VILLA FRONTERA DR,902820.0,5,3.0,3853.0
BEE CAVE,TX,78738,16032 VILLA FRONTERA DR,942897.0,5,3.0,4301.0
AUSTIN,TX,78738,16033 VILLA FRONTERA DR,675000.0,3,2.0,2676.0
BEE CAVE,TX,78738,16029 VILLA FRONTERA DR,599959.0,4,2.0,2630.0
BEE CAVE,TX,78738,16025 VILLA FRONTERA DR,847796.0,4,3.0,3642.0
BEE CAVE,TX,78738,16017 VILLA FRONTERA DR,923960.0,5,3.0,4168.0
BEE CAVE,TX,78738,5700 VIEJO DR,905792.0,4,3.0,4171.0
BEE CAVE,TX,78738,5708 VIEJO DR,645594.0,3,2.0,2716.0
BEE CAVE,TX,78738,5716 VIEJO DR,820000.0,4,3.0,3798.0
AUSTIN,TX,78738,5720 VIEJO DR,846764.0,5,3.0,3884.0
BEE CAVE,TX,78738,5724 VIEJO DR,737479.0,4,2.0,3215.0
BEE CAVE,TX,78738,5800 VIEJO DR,816745.0,5,2.0,4188.0
BEE CAVE,TX,78738,5804 VIEJO DR,841909.0,5,4.0,3902.0
AUSTIN,TX,78738,5812 VIEJO DR,862208.0,5,4.0,3967.0
AUSTIN,TX,78738,123 BENETEAU DR # 73,596832.0,4,3.0,2462.0
AUSTIN,TX,78738,121 BENETEAU DR # 74,590315.0,3,2.0,2530.0
AUSTIN,TX,78738,119 BENETEAU DR # 75,554873.0,4,3.0,2885.0
AUSTIN,TX,78738,117 BENETEAU DR # 76,517878.0,3,2.0,2884.0
AUSTIN,TX,78738,16708 EIDER CV,1187992.0,5,4.0,5267.0
AUSTIN,TX,78738,16712 EIDER CV,1175027.0,4,3.0,4846.0
AUSTIN,TX,78738,16716 EIDER CV,1034757.0,5,5.0,4281.0
AUSTIN,TX,78738,16717 EIDER CV,1257287.0,5,4.0,5172.0
AUSTIN,TX,78738,16713 EIDER CV,1209534.0,3,3.0,5130.0
AUSTIN,TX,78738,16709 EIDER CV,1124750.0,5,4.0,4840.0
AUSTIN,TX,78738,16705 EIDER CV,1126992.0,5,4.0,5044.0
AUSTIN,TX,78738,16701 EIDER CV,1306984.0,5,5.0,5383.0
AUSTIN,TX,78738,9708 ROCKY CREEK BLVD,1135374.0,4,3.0,4433.0
AUSTIN,TX,78738,9712 ROCKY CREEK BLVD,1238456.0,5,5.0,5376.0
AUSTIN,TX,78738,9720 ROCKY CREEK BLVD,995620.0,5,4.0,4956.0
AUSTIN,TX,78738,9724 ROCKY CREEK BLVD,1107618.0,4,4.0,4142.0
AUSTIN,TX,78738,9804 ROCKY CREEK BLVD,955130.0,4,3.0,4433.0
AUSTIN,TX,78738,16609 LEOPOLD TRL,1058538.0,4,4.0,4635.0
AUSTIN,TX,78738,16605 LEOPOLD TRL,1094264.0,4,3.0,4799.0
AUSTIN,TX,78738,16601 LEOPOLD TRL,1014019.0,4,4.0,4935.0
AUSTIN,TX,78738,16505 LEOPOLD TRL,1009378.0,4,4.0,4570.0
AUSTIN,TX,78738,16501 LEOPOLD TRL,995596.0,4,4.0,4367.0
AUSTIN,TX,78738,16413 LEOPOLD TRL,1018185.0,4,3.0,4557.0
AUSTIN,TX,78738,16409 LEOPOLD TRL,925551.0,5,4.0,3843.0
AUSTIN,TX,78738,16405 LEOPOLD TRL,1007097.0,4,4.0,4619.0
AUSTIN,TX,78738,16401 LEOPOLD TRL,880366.0,4,4.0,4168.0
AUSTIN,TX,78738,16317 LEOPOLD TRL,912646.0,4,3.0,3972.0
AUSTIN,TX,78738,16309 LEOPOLD TRL,1139331.0,4,4.0,4436.0
AUSTIN,TX,78738,16301 LEOPOLD TRL,957021.0,4,3.0,4623.0
AUSTIN,TX,78738,9717 ROCKY CREEK BLVD,1159717.0,4,4.0,4884.0
AUSTIN,TX,78738,9713 ROCKY CREEK BLVD,1125038.0,4,3.0,5250.0
AUSTIN,TX,78738,9709 ROCKY CREEK BLVD,1152564.0,5,4.0,5182.0
AUSTIN,TX,78738,9705 ROCKY CREEK BLVD,1119423.0,4,3.0,4623.0
AUSTIN,TX,78738,9701 ROCKY CREEK BLVD,1011822.0,5,5.0,4744.0
AUSTIN,TX,78738,9625 ROCKY CREEK BLVD,1108612.0,4,3.0,4436.0
AUSTIN,TX,78738,9617 ROCKY CREEK BLVD,1114245.0,4,3.0,5250.0
AUSTIN,TX,78738,9613 ROCKY CREEK BLVD,1032694.0,1,1.0,4534.0
AUSTIN,TX,78738,9609 ROCKY CREEK BLVD,1003481.0,4,3.0,4436.0
AUSTIN,TX,78738,16300 LEOPOLD TRL,1112856.0,5,4.0,5181.0
AUSTIN,TX,78738,628 ANFIELD CIR,1022682.0,4,3.0,3472.0
AUSTIN,TX,78738,626 ANFIELD CIR,954297.0,4,3.0,3588.0
AUSTIN,TX,78738,624 ANFIELD CIR,902310.0,4,3.0,3057.0
AUSTIN,TX,78738,610 ANFIELD CIR,941626.0,4,3.0,3835.0
AUSTIN,TX,78738,608 ANFIELD CIR,913898.0,4,3.0,2918.0
AUSTIN,TX,78738,606 ANFIELD CIR,969056.0,4,3.0,3759.0
AUSTIN,TX,78738,604 ANFIELD CIR,1048368.0,4,3.0,3964.0
LAKEWAY,TX,78738,201 EVERTON CV,878628.0,4,3.0,3707.0
AUSTIN,TX,78738,203 EVERTON CV,1032013.0,4,3.0,3759.0
AUSTIN,TX,78738,205 EVERTON CV,970086.0,5,4.0,4374.0
AUSTIN,TX,78738,206 EVERTON CV,955748.0,5,3.0,3596.0
AUSTIN,TX,78738,204 EVERTON CV,887873.0,4,3.0,2946.0
AUSTIN,TX,78738,202 EVERTON CV,1039788.0,3,3.0,3844.0
AUSTIN,TX,78738,303 BORGO ALLEGRI CV,1004116.0,4,3.0,3964.0
AUSTIN,TX,78738,305 BORGO ALLEGRI CV,936302.0,4,3.0,3389.0
LAKEWAY,TX,78738,309 BORGO ALLEGRI CV,1015178.0,4,3.0,3964.0
LAKEWAY,TX,78738,310 BORGO ALLEGRI CV,856939.0,4,3.0,3207.0
AUSTIN,TX,78738,308 BORGO ALLEGRI CV,890000.0,4,3.0,3964.0
AUSTIN,TX,78738,306 BORGO ALLEGRI CV,931131.0,4,3.0,3613.0
AUSTIN,TX,78738,304 BORGO ALLEGRI CV,819300.0,4,3.0,2946.0
AUSTIN,TX,78738,302 BORGO ALLEGRI CV,958142.0,5,4.0,4133.0
AUSTIN,TX,78738,605 ANFIELD CIR,912459.0,4,3.0,3674.0
AUSTIN,TX,78738,607 ANFIELD CIR,860534.0,4,3.0,2931.0
AUSTIN,TX,78738,609 ANFIELD CIR,919870.0,4,3.0,3210.0
AUSTIN,TX,78738,611 ANFIELD CIR,982253.0,5,4.0,3950.0
AUSTIN,TX,78738,613 ANFIELD CIR,808470.0,4,3.0,2849.0
AUSTIN,TX,78738,615 ANFIELD CIR,966636.0,4,3.0,3613.0
AUSTIN,TX,78738,617 ANFIELD CIR,1035689.0,5,4.0,3964.0
AUSTIN,TX,78738,619 ANFIELD CIR,986904.0,5,5.0,3618.0
AUSTIN,TX,78738,601 ANFIELD CIR,1005176.0,4,3.0,3956.0
AUSTIN,TX,78738,603 ANFIELD CIR,960718.0,4,3.0,3131.0
AUSTIN,TX,78738,501 ANFIELD CIR,1053450.0,5,3.0,3991.0
AUSTIN,TX,78738,503 ANFIELD CIR,919415.0,4,3.0,3210.0
AUSTIN,TX,78738,505 ANFIELD CIR,1061215.0,4,3.0,3928.0
THE HILLS,TX,78738,5 CAMWOOD TRL,597610.0,3,2.0,2515.0
AUSTIN,TX,78738,6112 EMPRESA DR,835891.0,4,3.0,4100.0
AUSTIN,TX,78738,6200 EMPRESA DR,978453.0,5,4.0,4438.0
AUSTIN,TX,78738,6208 EMPRESA DR,822323.0,4,3.0,4176.0
AUSTIN,TX,78738,18500 DEWITT PL,864488.0,4,3.0,3755.0
AUSTIN,TX,78738,18504 DEWITT PL,867568.0,4,3.0,3938.0
AUSTIN,TX,78738,18508 DEWITT PL,768730.0,4,3.0,3399.0
AUSTIN,TX,78738,18512 DEWITT PL,827117.0,3,3.0,3706.0
AUSTIN,TX,78738,18516 DEWITT PL,834123.0,4,3.0,3599.0
AUSTIN,TX,78738,18520 DEWITT PL,882367.0,4,4.0,4292.0
AUSTIN,TX,78738,18524 DEWITT PL,971044.0,5,4.0,4155.0
AUSTIN,TX,78738,18521 DEWITT PL,788856.0,4,3.0,3720.0
AUSTIN,TX,78738,18517 DEWITT PL,959856.0,4,3.0,4221.0
AUSTIN,TX,78738,18513 DEWITT PL,1001726.0,4,3.0,4345.0
AUSTIN,TX,78738,18509 DEWITT PL,727633.0,4,3.0,3532.0
AUSTIN,TX,78738,6304 EMPRESA DR,912559.0,4,3.0,4252.0
AUSTIN,TX,78738,6305 EMPRESA DR,847414.0,4,3.0,3329.0
AUSTIN,TX,78738,6301 EMPRESA DR,936181.0,4,3.0,4435.0
AUSTIN,TX,78738,6225 EMPRESA DR,833812.0,4,3.0,3639.0
AUSTIN,TX,78738,6221 EMPRESA DR,860547.0,4,4.0,4303.0
AUSTIN,TX,78738,6217 EMPRESA DR,901967.0,5,4.0,4671.0
AUSTIN,TX,78738,6213 EMPRESA DR,944415.0,3,3.0,4241.0
AUSTIN,TX,78738,6313 HEWETSON DR,841880.0,3,2.0,3855.0
AUSTIN,TX,78738,6309 HEWETSON DR,724774.0,4,3.0,3333.0
AUSTIN,TX,78738,18400 MCGLOIN TRL,1001726.0,4,3.0,4345.0
AUSTIN,TX,78738,18404 MCGLOIN TRL,992274.0,3,2.0,3615.0
AUSTIN,TX,78738,18408 MCGLOIN TRL,884367.0,5,4.0,4058.0
AUSTIN,TX,78738,18412 MCGLOIN TRL,754566.0,4,3.0,3619.0
AUSTIN,TX,78738,18416 MCGLOIN TRL,823577.0,4,3.0,4384.0
AUSTIN,TX,78738,18420 MCGLOIN TRL,783565.0,4,3.0,3294.0
AUSTIN,TX,78738,6113 EMPRESA DR,949557.0,4,3.0,4195.0
AUSTIN,TX,78738,6105 EMPRESA DR,913046.0,5,4.0,4580.0
AUSTIN,TX,78738,6013 EMPRESA DR,768900.0,4,3.0,3755.0
AUSTIN,TX,78738,6009 EMPRESA DR,928140.0,4,2.0,4179.0
AUSTIN,TX,78738,6005 EMPRESA DR,953588.0,4,3.0,4176.0
LAKEWAY,TX,78738,609 VENDEMMIA BND,3442000.0,5,4.0,8691.0
AUSTIN,TX,78738,615 VENDEMMIA BND,3031700.0,3,2.0,6564.0
AUSTIN,TX,78738,622 VENDEMMIA BND,3914832.0,5,5.0,7290.0
LAKEWAY,TX,78738,618 VENDEMMIA BND,3452300.0,4,4.0,8007.0
BEE CAVE,TX,78738,5816 VIEJO DR,966156.0,5,3.0,4447.0
BEE CAVES,TX,78738,15909 DE FORTUNA DR,946261.0,5,3.0,4335.0
BEE CAVES,TX,78738,15905 DE FORTUNA DR,795096.0,5,3.0,4062.0
BEE CAVES,TX,78738,15901 DE FORTUNA DR,856896.0,6,4.0,4166.0
BEE CAVES,TX,78738,15833 DE FORTUNA DR,935916.0,5,3.0,4359.0
AUSTIN,TX,78738,5825 VIEJO DR,655091.0,4,3.0,2676.0
BEE CAVE,TX,78738,5821 VIEJO DR,735331.0,4,2.0,3243.0
BEE CAVE,TX,78738,5817 VIEJO DR,607731.0,3,2.0,2459.0
BEE CAVE,TX,78738,5813 VIEJO DR,776118.0,4,2.0,3923.0
AUSTIN,TX,78738,5809 VIEJO DR,946272.0,5,3.0,4324.0
AUSTIN,TX,78738,5805 VIEJO DR,558792.0,3,2.0,2459.0
BEE CAVE,TX,78738,5801 VIEJO DR,872121.0,5,3.0,3792.0
BEE CAVE,TX,78738,5725 VIEJO DR,561865.0,3,2.0,2429.0
BEE CAVE,TX,78738,5721 VIEJO DR,712391.0,3,3.0,3232.0
AUSTIN,TX,78738,5717 VIEJO DR,651736.0,4,2.0,2720.0
BEE CAVE,TX,78738,5713 VIEJO DR,889438.0,5,4.0,4335.0
BEE CAVE,TX,78738,5709 VIEJO DR,779263.0,4,3.0,3381.0
BEE CAVE,TX,78738,15913 VILLA FRONTERA DR,949953.0,5,3.0,4335.0
BEE CAVE,TX,78738,15909 VILLA FRONTERA DR,906688.0,5,3.0,4125.0
AUSTIN,TX,78738,15905 VILLA FRONTERA DR,643106.0,3,2.0,2676.0
AUSTIN,TX,78738,15901 VILLA FRONTERA DR,866038.0,4,4.0,3905.0
AUSTIN,TX,78738,5624 SIRAGUSA DR,803593.0,5,3.0,3853.0
AUSTIN,TX,78738,5632 SIRAGUSA DR,734012.0,4,3.0,3395.0
BEE CAVE,TX,78738,5640 SIRAGUSA DR,854220.0,5,3.0,3770.0
BEE CAVE,TX,78738,5708 SIRAGUSA DR,790961.0,4,2.0,3564.0
AUSTIN,TX,78738,18500 MCGLOIN TRL,806868.0,4,3.0,4085.0
AUSTIN,TX,78738,18504 MCGLOIN TRL,864957.0,4,3.0,3755.0
AUSTIN,TX,78738,18508 MCGLOIN TRL,933900.0,4,4.0,4056.0
AUSTIN,TX,78738,18512 MCGLOIN TRL,691889.0,4,3.0,3267.0
AUSTIN,TX,78738,18516 MCGLOIN TRL,788940.0,4,3.0,4003.0
AUSTIN,TX,78738,18520 MCGLOIN TRL,965938.0,4,3.0,4244.0
AUSTIN,TX,78738,18524 MCGLOIN TRL,856681.0,4,3.0,4347.0
AUSTIN,TX,78738,18521 MCGLOIN TRL,953795.0,4,3.0,3868.0
AUSTIN,TX,78738,18517 MCGLOIN TRL,826706.0,5,4.0,4058.0
AUSTIN,TX,78738,18513 MCGLOIN TRL,698307.0,3,2.0,3231.0
AUSTIN,TX,78738,18509 MCGLOIN TRL,843815.0,4,3.0,4130.0
AUSTIN,TX,78738,18505 MCGLOIN TRL,774383.0,4,3.0,3865.0
AUSTIN,TX,78738,18501 MCGLOIN TRL,766570.0,4,3.0,3129.0
AUSTIN,TX,78738,6012 EMPRESA DR,809653.0,4,3.0,3688.0
AUSTIN,TX,78738,18500 EMPRESA PL,931968.0,4,3.0,4221.0
AUSTIN,TX,78738,18504 EMPRESA PL,887791.0,4,4.0,3775.0
AUSTIN,TX,78738,18508 EMPRESA PL,796974.0,4,4.0,4084.0
AUSTIN,TX,78738,18512 EMPRESA PL,1034493.0,4,3.0,4881.0
AUSTIN,TX,78738,18517 EMPRESA PL,978337.0,4,3.0,4221.0
AUSTIN,TX,78738,18513 EMPRESA PL,805182.0,4,3.0,3599.0
AUSTIN,TX,78738,18509 EMPRESA PL,937611.0,4,4.0,4056.0
AUSTIN,TX,78738,409 RINGTAIL STREAM DR,1300170.0,3,3.0,3115.0
AUSTIN,TX,78738,403 RINGTAIL STREAM DR,1458745.0,3,2.0,3763.0
AUSTIN,TX,78738,401 RINGTAIL STREAM DR,1171039.0,3,3.0,3172.0
LAKEWAY,TX,78738,318 SWEET GRASS LN,1238312.0,3,3.0,3149.0
AUSTIN,TX,78738,320 SWEET GRASS LN,1471317.0,4,3.0,4061.0
AUSTIN,TX,78738,322 SWEET GRASS LN,1477329.0,3,3.0,4042.0
AUSTIN,TX,78738,319 SWEET GRASS LN,1932260.0,4,4.0,4904.0
LAKEWAY,TX,78738,317 SWEET GRASS LN,1157836.0,3,3.0,3187.0
LAKEWAY,TX,78738,315 SWEET GRASS LN,1680667.0,3,2.0,4712.0
LAKEWAY,TX,78738,313 SWEET GRASS LN,1520370.0,4,3.0,4594.0
AUSTIN,TX,78738,311 SWEET GRASS LN,1655000.0,4,3.0,4711.0
LAKEWAY,TX,78738,307 SWEET GRASS LN,2069683.0,4,4.0,5996.0
LAKEWAY,TX,78738,303 SWEET GRASS LN,1609806.0,4,3.0,4661.0
LAKEWAY,TX,78738,211 RINGTAIL STREAM DR,1281235.0,3,4.0,3442.0
AUSTIN,TX,78738,209 RINGTAIL STREAM DR,1300000.0,4,4.0,3483.0
LAKEWAY,TX,78738,207 RINGTAIL STREAM DR,1153947.0,3,2.0,3101.0
AUSTIN,TX,78738,314 SWEET GRASS LN,1397456.0,4,3.0,4265.0
LAKEWAY,TX,78738,316 SWEET GRASS LN,1927012.0,4,4.0,5473.0
LAKEWAY,TX,78738,404 RINGTAIL STREAM DR,1308315.0,3,3.0,3314.0
LAKEWAY,TX,78738,406 RINGTAIL STREAM DR,1528737.0,4,3.0,4228.0
AUSTIN,TX,78738,408 RINGTAIL STREAM DR,1604678.0,4,3.0,4382.0
LAKEWAY,TX,78738,410 RINGTAIL STREAM DR,1816066.0,4,4.0,5311.0
LAKEWAY,TX,78738,412 RINGTAIL STREAM DR,1405857.0,4,3.0,3767.0
AUSTIN,TX,78738,16725 WHISPERING BREEZE,2943780.0,4,4.0,4553.0
AUSTIN,TX,78738,16817 WHISPERING BREEZE,3097556.0,4,4.0,5562.0
AUSTIN,TX,78738,16837 WHISPERING BREEZE,3250000.0,5,4.0,9440.0
AUSTIN,TX,78738,16901 WHISPERING BREEZE,3544972.0,5,4.0,6577.0
AUSTIN,TX,78738,16925 WHISPERING BREEZE,3673986.0,5,4.0,6887.0
AUSTIN,TX,78738,17001 WHISPERING BREEZE,2250000.0,4,4.0,5197.0
AUSTIN,TX,78738,17017 WHISPERING BREEZE,2608566.0,4,3.0,5008.0
AUSTIN,TX,78738,17029 WHISPERING BREEZE,2625000.0,4,4.0,6681.0
AUSTIN,TX,78738,17129 WHISPERING BREEZE,3000000.0,5,2.0,7594.0
AUSTIN,TX,78738,16908 WHISPERING BREEZE,2869275.0,5,4.0,4622.0
AUSTIN,TX,78738,16924 WHISPERING BREEZE,1925000.0,5,5.0,5914.0
AUSTIN,TX,78738,17000 WHISPERING BREEZE,2247691.0,3,3.0,4561.0
AUSTIN,TX,78738,17136 WHISPERING BREEZE,2961888.0,4,4.0,9136.0
LAKEWAY,TX,78738,504 WOODSIDE TER,2614150.0,4,4.0,6464.0
LAKEWAY,TX,78738,506 WOODSIDE TER,2207164.0,4,4.0,5091.0
AUSTIN,TX,78738,508 WOODSIDE TER,2869409.0,4,4.0,7139.0
AUSTIN,TX,78738,510 WOODSIDE TER,1655230.0,5,5.0,5631.0
LAKEWAY,TX,78738,514 WOODSIDE TER,1571009.0,4,4.0,5777.0
LAKEWAY,TX,78738,518 WOODSIDE TER,1925000.0,5,5.0,5698.0
LAKEWAY,TX,78738,602 WOODSIDE TER,2257430.0,4,4.0,6225.0
AUSTIN,TX,78738,604 WOODSIDE TER,1600829.0,5,4.0,5398.0
AUSTIN,TX,78738,606 WOODSIDE TER,1475153.0,4,2.0,4847.0
LAKEWAY,TX,78738,98 TEMPRANILLO WAY,1843381.0,4,4.0,5148.0
LAKEWAY,TX,78738,100 TEMPRANILLO WAY,1648541.0,4,3.0,4971.0
LAKEWAY,TX,78738,521 WOODSIDE TER,2258524.0,5,4.0,5425.0
AUSTIN,TX,78738,519 WOODSIDE TER,2412702.0,4,5.0,5601.0
LAKEWAY,TX,78738,517 WOODSIDE TER,2462299.0,4,4.0,5990.0
LAKEWAY,TX,78738,515 WOODSIDE TER,1401181.0,4,4.0,4607.0
LAKEWAY,TX,78738,513 WOODSIDE TER,1971982.0,5,5.0,5908.0
LAKEWAY,TX,78738,511 WOODSIDE TER,2061754.0,5,5.0,5586.0
AUSTIN,TX,78738,503 WOODSIDE TER,2165936.0,5,5.0,5738.0
LAKEWAY,TX,78738,404 PROSECCO PL,1758155.0,4,5.0,5609.0
LAKEWAY,TX,78738,406 PROSECCO PL,1850976.0,4,3.0,5858.0
LAKEWAY,TX,78738,408 PROSECCO PL,1430000.0,5,4.0,5632.0
LAKEWAY,TX,78738,409 PROSECCO PL,1733824.0,4,4.0,6203.0
LAKEWAY,TX,78738,407 PROSECCO PL,1430720.0,5,4.0,4839.0
AUSTIN,TX,78738,405 PROSECCO PL,1352132.0,4,3.0,4458.0
LAKEWAY,TX,78738,403 PROSECCO PL,1605434.0,4,4.0,5136.0
LAKEWAY,TX,78738,401 PROSECCO PL,1498774.0,5,4.0,5267.0
AUSTIN,TX,78738,399 PROSECCO PL,2013633.0,4,4.0,5949.0
LAKEWAY,TX,78738,403 WOODSIDE TER,2017773.0,5,4.0,5051.0
AUSTIN,TX,78738,6612 DAVENPORT DIVIDE RD,1288174.0,5,5.0,5372.0
AUSTIN,TX,78738,6608 DAVENPORT DIVIDE RD,1189691.0,5,4.0,4565.0
